Client_ID,churn_probability,expected_value_remaining,priority_score,risk_tier,value_tier,segment,recommended_action
3050-RLLXC,0.032423764,1300.0,42.150893807411194,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
9298-WGMRW,0.009733788,0.0,0.0,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
3088-LHEFH,0.6432265,1896.0,1219.5574522018433,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
6583-KQJLK,0.1892738,2271.6000000000004,429.9543741345406,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
8544-JNBOX,0.0020818352,0.0,0.0,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
6681-ZSEXG,0.038266044,952.0,36.42927399277687,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
6139-ZZRBQ,0.0065891193,160.4,1.0568947393447161,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
6116-RFVHN,0.42302063,2410.8,1019.818137395382,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
8884-FEEWR,0.023887362,494.40000000000003,11.80991193652153,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
3125-RAHBV,0.01621119,487.20000000000005,7.898091441392899,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
0373-AIVNJ,0.30826256,949.1999999999999,292.6028189063072,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
1682-VCOIO,0.051947746,490.79999999999995,25.49595394581556,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
2072-ZVJJX,0.010124235,101.0,1.0225477768108249,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
8849-AYPTR,0.40440607,2190.0,885.6492948532104,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
9518-IMLHK,0.04497627,1738.8000000000002,78.20474121272565,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
3646-ITDGM,0.06558483,315.2,20.672338712215424,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
3569-VLDHH,0.28008017,450.59999999999997,126.2041243493557,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
8224-KDLKN,0.0074191424,0.0,0.0,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
7594-LZNWR,0.07037095,1659.6000000000001,116.78762829601766,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
4001-TSBTV,0.0406161,1281.7,52.05765382088721,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
8727-XDPUD,0.062547974,859.1999999999999,53.741219508647916,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
1043-UXOVO,0.04194291,113.15,4.7458401940763,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
1064-FBXNK,0.82485443,476.40000000000003,392.9606521368027,High risk,Low value,High risk + Low value,Automated nudge - email/portal tips + self-serve content check
3996-ZNWYK,0.0018986083,19.8,0.0375924440799281,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
2878-DHMIN,0.0049410462,477.59999999999997,2.3598436832427976,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
7762-ONLJY,0.15131351,472.79999999999995,71.54102919101715,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
5795-BKOYE,0.18477379,177.3,32.76039258688689,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
7402-PWYJJ,0.6673907,1731.8500000000001,1155.820590990782,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
0018-NYROU,0.7446334,1654.8000000000002,1232.2193115949633,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
7501-VTYLJ,0.8549372,1237.1999999999998,1057.7282986164091,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
7608-RGIRO,0.0028864695,244.0,0.7042985521256924,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
0480-BIXDE,0.14262144,2323.2,331.33813562393186,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
5895-QSXOD,0.87486243,1681.1999999999998,1470.8187214851378,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
9814-AOUDH,0.0026406026,370.5,0.9783432797994465,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
6175-IRFIT,0.7383293,1890.0,1395.4423606395721,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
8760-ZRHKE,0.022333784,69.2,1.5454978547990323,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
1622-HSHSF,0.54203176,469.20000000000005,254.3213041305542,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
6749-UTDVX,0.019381974,0.0,0.0,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
5542-DHSXL,0.36087596,1312.8000000000002,473.7579657554627,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
9102-OXKFY,0.027772343,703.9499999999999,19.550340704340485,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
5216-WASFJ,0.79038876,2036.3999999999999,1609.547676873207,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
7808-DVWEP,0.36426756,480.0,174.84842777252197,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
2284-VFLKH,0.34558344,2282.75,788.8805950880051,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
0366-NQSHS,0.22180054,464.40000000000003,103.00416887998581,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
3807-BPOMJ,0.03487027,1610.75,56.16728843282908,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
3892-NXAZG,0.0044388324,0.0,0.0,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
4948-WBBKL,0.49641317,1797.6000000000001,892.3523167133332,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
4182-BGSIQ,0.05088466,475.20000000000005,24.180390590429308,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
0988-AADSA,0.0013442277,0.0,0.0,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
9972-NKTFD,0.45803487,1311.6,600.7585394382477,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
3717-LNXKW,0.17248918,2200.8,379.61418989896777,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
5734-EJKXG,0.03992012,1304.6,52.07979041934013,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
2207-RYYRL,0.016384732,491.0,8.04490340128541,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
6729-FZWSY,0.049907412,97.25,4.8534958539530635,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
9695-IDRZR,0.08619513,2787.6000000000004,240.2775544971228,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
8144-DGHXP,0.19447944,1450.8,282.15076528787614,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
7814-LEEVE,0.7450852,487.20000000000005,363.0054996013642,High risk,Low value,High risk + Low value,Automated nudge - email/portal tips + self-serve content check
8631-WUXGY,0.2778401,2395.2,665.4826259136199,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
5906-DVAPM,0.2024723,1275.0,258.15218165516853,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
6654-QGBZZ,0.3881472,477.59999999999997,185.37910516262053,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
8348-JLBUG,0.31157076,642.4,200.15305852890015,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
5641-DMBFJ,0.011472863,1180.2,13.540273083932698,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
9200-NLNPD,0.059295222,864.8,51.27850812673569,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
2664-XJZNO,0.002353692,0.0,0.0,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
3339-EAQNV,0.30364457,0.0,0.0,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
0921-OHLVP,0.13769667,1993.1999999999998,274.4569996654987,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
8350-NYMVI,0.44492242,986.4000000000001,438.8714725255967,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
1600-DILPE,0.078693725,1080.0,84.98922318220139,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
0536-ESJEP,0.197056,1341.8999999999999,264.42944031357763,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
4654-GGUII,0.46607766,964.8000000000001,449.6717220783234,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
6478-HRRCZ,0.05263662,1692.0,89.06116046011448,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
8510-BBWMU,0.031217769,474.0,14.797222405672073,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
6857-TKDJV,0.017024534,123.25,2.0982737937010825,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
2360-RDGRO,0.12655765,729.75,92.35544376075268,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
0584-BJQGZ,0.39279822,1880.3999999999999,738.6177637696265,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
1360-XFJMR,0.25822747,548.5,141.63776594400406,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
5730-RIITO,0.09645045,802.8000000000001,77.43041968345642,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
9058-MJLZC,0.68058425,2270.3999999999996,1545.1984854698178,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
0902-XKXPN,0.0061255908,60.599999999999994,0.37121080029755826,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
5177-RVZNU,0.25828716,487.20000000000005,125.83750512599946,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
0056-EPFBG,0.070361175,945.5999999999999,66.53352674245833,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
8993-IZEUX,0.59287333,1659.6000000000001,983.9325865745545,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
8190-ZTQFB,0.045223933,1232.4,55.73397467583418,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
0931-MHTEM,0.103759736,1800.8999999999999,186.8609082430601,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
7515-LODFU,0.00812723,60.900000000000006,0.49494832037016756,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
