Client_ID,Region,Client_Location,Client_Tenure_Months,Service_Type,Support_Access,Engagement_Type,Monthly_Client_Value,Cumulative_Client_Value,Churn_Status,Churn_Flag,CLTV,Churn Reason,Client_Health_Index,Content_Quality_Score,Content_Score_Trend_30D,Guideline_Compliance_Score,Compliance_Flags,Critical_Compliance_Issues,Engagement_Score,Monthly_Engagements,Client_Meetings,Report_Views,Response_Rate,Support_Tickets,Unresolved_Support_Tickets,Avg_Resolution_Time,Days_Since_Last_Engagement,Search_Visibility_Change,Traffic_Change,noise_control_1,noise_control_2
6253-WRFHY,California,Marshall,13,DSL,No,One year,64.75,877.35,No,0,4741,,0.583,78.2,-2.6,84.1,1.1,0.2,65.8,11.9,5.1,21.8,62.1,1.9,2.1,29.0,3.8,-4.6,-6.3,60.9,4.9
9133-AYJZG,California,Mill Valley,23,Fiber optic,No,Month-to-month,98.7,2249.1,No,0,5781,,0.987,79.1,4.0,90.7,2.1,0.8,51.4,9.0,2.7,3.4,84.3,-1.1,1.2,19.9,15.1,10.5,-11.2,85.2,0.0
2675-OTVVJ,California,Novato,31,Fiber optic,No,Month-to-month,89.45,2807.65,No,0,5597,,-1.087,68.7,-8.4,67.5,3.0,0.6,54.8,16.5,-0.2,5.4,74.6,3.8,3.1,18.4,22.1,-6.2,24.9,71.5,2.7
8680-CGLTP,California,Nicasio,29,DSL,Yes,One year,58.75,1696.2,No,0,5198,,-0.566,67.6,-25.7,65.8,0.6,-0.2,99.1,7.4,1.3,14.0,72.8,0.4,0.5,43.6,56.6,-14.1,-23.3,60.8,0.0
8430-TWCBX,California,Novato,49,No,No internet service,One year,20.7,1032.05,No,0,4074,,-1.161,61.8,-6.6,80.4,4.1,1.2,46.8,7.0,1.9,-1.0,67.7,3.1,1.8,62.5,24.4,5.3,-3.2,64.5,0.9
5018-GWURO,California,Novato,56,Fiber optic,No,Month-to-month,85.6,4902.8,No,0,6483,,1.907,86.1,7.1,94.7,1.4,-1.2,83.7,17.6,2.5,21.7,78.1,-1.2,-0.0,35.4,4.9,-8.5,21.8,62.2,0.7
6741-QRLUP,California,Olema,63,DSL,Yes,Two year,80.3,4995.35,No,0,5554,,0.838,71.8,0.4,88.8,0.1,1.3,38.0,15.5,2.2,14.6,85.9,2.8,3.7,10.4,-15.9,2.5,19.1,60.0,0.0
4737-HOBAX,California,Penngrove,63,DSL,Yes,Two year,79.8,5034.05,No,0,4073,,1.001,77.0,-2.4,85.6,0.5,0.2,69.5,12.4,4.7,19.3,85.4,1.3,1.5,49.1,-4.5,11.2,9.3,91.2,4.8
0537-QYZZN,California,Petaluma,24,Fiber optic,No,Month-to-month,79.85,1857.75,No,0,3412,,-1.479,55.8,-2.1,71.1,3.2,0.5,53.3,2.0,0.4,9.5,76.2,6.3,1.4,28.7,48.8,-1.7,11.3,87.0,2.1
3340-QBBFM,California,Petaluma,36,DSL,Yes,One year,54.1,1992.85,No,0,4017,,0.17,75.5,4.6,83.0,2.9,-0.8,77.1,8.7,0.5,14.0,89.3,0.1,3.4,23.3,9.5,7.9,0.6,59.4,9.8
8200-KLNYW,California,San Geronimo,21,DSL,Yes,One year,80.9,1714.95,No,0,5733,,0.538,83.2,-0.0,86.2,-1.5,-0.7,69.4,10.9,4.2,-2.2,91.2,2.1,3.3,17.5,15.2,12.1,-0.3,61.1,2.2
3372-CDXFJ,California,San Quentin,13,No,No internet service,One year,24.5,343.6,No,0,5077,,-0.317,69.0,10.5,83.4,1.6,0.3,44.0,15.3,3.4,6.3,74.5,3.0,0.1,32.4,14.4,-6.9,2.3,61.0,0.3
4781-ZXYGU,California,Sausalito,1,No,No internet service,Month-to-month,20.15,20.15,No,0,3960,,0.612,52.5,3.9,108.8,0.9,1.5,64.4,20.8,1.2,19.8,76.1,1.6,0.9,1.4,29.0,3.7,8.8,77.9,4.5
7632-YUTXB,California,Stinson Beach,25,No,No internet service,One year,20.05,520.1,No,0,2010,,2.169,92.1,1.7,79.7,-1.0,-0.1,83.0,9.1,4.9,10.2,100.5,2.9,-0.8,6.9,-17.6,8.3,15.5,74.4,3.5
2718-YSKCS,California,Tomales,71,No,No internet service,Two year,19.6,1387.45,No,0,6444,,-0.359,72.8,-7.1,111.1,0.6,0.6,52.1,10.8,0.6,7.0,59.4,2.6,-1.1,44.8,13.9,-0.2,-8.8,76.7,5.1
9896-UYMIE,California,Valley Ford,66,Fiber optic,Yes,One year,114.3,7383.7,No,0,5303,,-0.565,58.3,-1.3,65.4,3.4,0.7,52.9,3.8,1.1,10.3,31.6,0.6,1.3,62.8,33.9,5.3,0.9,60.7,0.7
0853-NWIFK,California,Woodacre,45,Fiber optic,No,One year,100.3,4483.95,No,0,4868,,-0.668,79.0,7.7,81.4,2.6,2.2,81.9,6.4,0.4,10.7,42.7,3.9,-2.8,5.6,21.1,4.7,-11.0,58.1,1.0
8212-CRQXP,California,Alviso,22,Fiber optic,No,Month-to-month,80.0,1706.45,No,0,2640,,1.262,,-0.5,73.3,3.9,-0.4,69.7,6.5,2.5,22.9,52.9,5.3,0.3,35.6,-23.5,13.8,5.7,65.6,2.8
6980-CDGFC,California,Aptos,67,No,No internet service,One year,20.85,1327.4,No,0,5972,,1.288,92.8,9.5,88.5,-0.4,1.1,86.9,16.7,4.2,19.5,92.0,-0.2,0.1,8.3,9.6,-2.1,13.3,81.2,1.6
7691-XVTZH,California,Aromas,68,Fiber optic,No,Two year,89.95,5974.3,No,0,5672,,0.378,74.7,3.5,91.6,1.3,-0.1,70.5,9.6,3.2,11.0,79.3,1.9,0.5,21.6,-12.0,5.5,9.1,99.8,5.5
2520-SGTTA,California,Ben Lomond,0,No,No internet service,Two year,20.0,0.0,No,0,3763,,0.042,46.3,15.8,80.7,1.8,-0.3,51.2,9.2,1.3,2.9,87.7,2.8,0.5,13.6,20.1,-6.7,22.0,57.3,0.0
2277-VWCNI,California,Brookdale,4,DSL,No,Month-to-month,48.75,179.85,No,0,3048,,-1.135,69.3,1.3,85.4,3.5,0.5,57.1,6.4,2.2,33.4,75.8,5.5,0.8,46.5,45.8,1.5,-7.5,87.0,4.7
1088-CNNKB,California,Campbell,63,DSL,Yes,One year,80.0,5040.2,No,0,5540,,1.201,74.9,0.2,80.8,2.7,-0.1,83.9,11.4,3.8,18.0,99.1,3.0,-2.0,30.1,0.9,18.6,17.6,79.7,8.1
1930-BZLHI,California,Castroville,21,No,No internet service,One year,20.35,422.7,No,0,3721,,-0.378,64.6,5.8,58.2,1.7,0.8,95.7,9.0,3.9,20.2,90.5,3.0,-0.8,32.3,42.6,12.6,20.9,61.4,4.7
5868-YTYKS,California,Davenport,1,No,No internet service,Month-to-month,20.25,20.25,No,0,2448,,-0.637,61.0,5.4,84.0,-0.0,-1.3,53.7,4.2,2.8,-3.5,85.8,2.1,1.1,41.4,38.5,-10.7,22.8,77.8,4.9
3525-DVKFN,California,Felton,17,No,No internet service,Two year,19.4,358.05,No,0,3561,,0.702,75.6,0.9,83.4,-0.3,0.2,74.3,2.4,4.1,13.9,94.8,0.8,0.4,33.1,30.5,-4.9,15.6,74.3,2.2
1482-OXZSY,California,Freedom,30,Fiber optic,No,Month-to-month,100.4,2936.25,No,0,3778,,-0.358,65.5,-7.4,74.0,1.8,-0.1,82.6,2.1,2.5,11.0,98.7,3.8,2.1,17.1,-6.1,4.0,-13.1,74.9,0.0
0377-JBKKT,California,Gilroy,22,DSL,Yes,Month-to-month,57.95,1271.8,No,0,5036,,-0.376,,4.5,74.6,3.4,-0.2,88.1,1.0,1.0,10.6,105.7,1.2,0.4,34.8,19.3,-4.0,-9.2,81.0,0.0
5778-BVOFB,California,Hollister,9,DSL,Yes,Month-to-month,59.5,530.05,No,0,4011,,-0.241,87.3,1.5,83.4,-0.8,-0.6,58.5,8.4,2.7,19.6,74.5,-0.4,-0.5,22.6,34.6,11.0,-7.4,93.7,3.5
3373-YZZYM,California,Los Gatos,1,No,No internet service,Month-to-month,19.2,19.2,No,0,3007,,0.35,72.3,-7.9,73.5,-0.8,-0.1,70.6,5.3,4.7,13.8,101.6,1.6,0.2,18.2,8.5,8.9,5.0,80.5,1.7
0228-MAUWC,California,Los Gatos,19,DSL,Yes,Month-to-month,59.55,1144.6,No,0,3949,,1.362,71.9,7.3,89.5,1.7,-0.5,98.2,14.1,5.4,15.1,74.2,0.1,-2.8,28.6,-22.0,10.2,26.9,73.8,0.0
7663-YJHSN,California,Moss Landing,72,Fiber optic,Yes,Two year,103.95,7556.9,No,0,5096,,1.166,66.1,0.6,96.8,-1.5,-0.4,87.2,10.8,-0.9,17.5,73.8,0.6,0.4,39.4,29.7,-2.9,5.5,65.4,7.2
4915-BFSXL,California,Mount Hermon,70,DSL,No,Two year,68.95,4858.7,No,0,4858,,1.271,,-5.3,105.9,-1.3,-1.3,96.3,2.7,4.3,18.0,109.5,2.5,0.9,22.0,27.2,12.2,-0.2,71.2,0.7
3086-RUCRN,California,Paicines,66,Fiber optic,Yes,Month-to-month,103.1,6595.0,No,0,6183,,-0.021,57.6,-0.8,94.2,3.2,0.3,89.2,6.3,1.8,6.2,76.3,2.7,2.5,49.0,45.5,6.4,14.5,75.5,2.4
5215-LNLDJ,California,San Juan Bautista,7,DSL,No,Month-to-month,24.7,149.05,No,0,3872,,-1.012,69.4,7.9,77.8,1.6,-0.1,72.2,-2.1,2.6,19.2,41.7,2.8,1.7,29.9,-5.0,-1.9,-6.6,68.6,2.6
7576-JMYWV,California,San Martin,46,Fiber optic,Yes,Month-to-month,110.2,4972.1,No,0,4162,,0.631,69.7,12.0,85.4,0.4,-1.1,77.4,4.4,0.7,12.2,59.7,-0.7,-1.0,5.7,12.1,-7.9,15.0,81.8,4.3
0257-KXZGU,California,Santa Clara,32,DSL,No,Month-to-month,62.45,2045.55,No,0,5442,,-0.007,67.0,8.4,76.2,3.5,-0.1,59.8,6.0,1.9,14.0,62.4,1.6,-0.1,12.9,13.1,13.7,-1.4,93.2,3.5
1307-ATKGB,California,Santa Clara,24,Fiber optic,No,Month-to-month,89.55,2187.15,No,0,2007,,-1.556,51.7,-0.7,69.4,0.6,0.1,55.5,1.7,-0.9,21.4,46.0,0.2,1.4,17.6,15.6,-12.3,5.2,54.2,0.0
3714-XPXBW,California,Santa Cruz,37,DSL,Yes,Month-to-month,78.9,2976.95,No,0,3801,,-0.353,,4.9,87.6,-0.5,0.4,65.2,15.0,1.7,34.2,81.1,1.0,0.1,35.6,26.8,-11.3,3.5,65.3,0.0
1850-AKQEP,California,Santa Cruz,8,No,No internet service,Month-to-month,20.35,178.7,No,0,4577,,-0.42,71.1,1.3,75.5,4.2,-0.0,86.8,10.3,3.3,17.0,58.3,1.0,-0.5,54.2,29.9,4.3,-2.4,92.8,1.8
2824-DXNKN,California,Santa Cruz,72,DSL,No,Two year,71.45,5025.85,No,0,5656,,0.057,76.4,-5.8,84.1,1.7,-0.8,73.8,6.8,3.3,2.7,70.7,2.4,-0.0,42.8,15.4,10.2,-11.8,73.4,0.9
5227-JSCFE,California,Scotts Valley,71,DSL,Yes,Two year,46.35,3353.4,No,0,5421,,1.997,74.7,1.0,78.6,1.1,-0.9,88.0,16.9,7.1,17.6,,0.8,1.0,30.4,34.3,2.3,10.7,86.3,4.3
0848-ZGQIJ,California,Saratoga,16,Fiber optic,No,Month-to-month,94.65,1461.15,No,0,3050,,0.165,73.1,-2.0,94.6,0.7,-1.1,55.9,4.4,1.8,27.2,,1.7,1.2,47.9,-16.3,-5.3,-9.9,60.1,0.0
3621-CHYVB,California,Soquel,57,DSL,Yes,Month-to-month,49.9,2782.4,No,0,5866,,1.384,91.4,15.4,82.6,0.3,0.8,99.8,8.9,1.9,16.5,62.6,-1.3,1.2,30.6,17.5,8.8,11.5,77.4,2.8
8042-RNLKO,California,Watsonville,66,No,No internet service,One year,25.45,1699.15,No,0,4163,,0.553,56.3,10.8,93.3,-0.2,1.1,62.3,12.3,5.1,21.9,92.9,-1.8,-0.5,40.1,-7.1,18.7,13.9,68.9,4.9
5372-FBKBN,California,San Jose,21,No,No internet service,Month-to-month,20.75,452.2,No,0,2143,,-0.171,72.3,-6.3,72.5,1.9,1.4,64.8,3.3,-0.3,20.1,78.9,5.6,2.7,31.1,24.4,15.0,7.3,71.7,0.0
0420-TXVSG,California,San Jose,66,DSL,No,Two year,66.1,4428.45,No,0,5933,,-0.385,59.8,1.0,71.1,2.9,-0.1,88.8,10.1,2.7,8.9,21.2,0.9,1.5,20.3,32.0,7.9,0.3,68.2,3.2
6217-TOWGS,California,San Jose,17,DSL,No,Month-to-month,75.4,1322.55,No,0,4852,,-0.266,59.2,-1.8,92.5,1.8,1.3,82.9,8.7,3.2,27.3,62.9,2.0,1.5,15.4,47.0,3.4,0.6,91.6,2.5
1045-LTCYT,California,San Jose,8,No,No internet service,Month-to-month,21.05,139.75,No,0,2158,,-0.33,74.6,-0.3,72.7,3.2,0.7,54.6,9.8,-1.3,16.9,87.0,1.7,0.9,25.9,18.5,-1.0,8.2,66.2,0.4
1544-JJMYL,California,San Jose,27,DSL,Yes,One year,69.35,1927.3,No,0,2450,,-1.173,60.4,-5.3,59.9,3.1,-0.0,44.9,13.3,0.2,11.7,76.3,5.4,-1.8,13.8,33.5,-4.0,-8.5,85.7,0.0
4636-JGAAI,California,San Jose,34,Fiber optic,No,Month-to-month,88.85,3000.25,No,0,4014,,-0.657,55.2,9.8,67.2,0.1,-0.0,62.6,8.8,0.0,12.0,104.6,3.7,2.9,28.0,-14.2,-2.8,1.5,72.8,0.0
6874-SGLHU,California,San Jose,30,Fiber optic,No,One year,97.0,3021.3,No,0,4126,,-0.259,87.8,0.9,87.8,1.3,0.2,59.5,8.1,3.7,5.9,69.0,1.1,1.3,26.4,43.9,2.4,-12.6,93.5,1.0
5951-AOFIH,California,San Jose,33,DSL,No,Month-to-month,66.4,2245.4,No,0,3843,,0.227,,3.9,88.8,0.5,0.3,48.8,2.4,1.7,9.8,82.3,3.4,-0.6,38.5,30.0,-1.2,-4.2,79.7,2.6
3059-NGMXB,California,San Jose,14,DSL,No,Month-to-month,69.2,944.65,No,0,2871,,0.133,50.8,3.7,73.2,2.4,0.5,59.5,9.1,2.2,7.9,61.5,-0.6,3.4,26.6,23.0,0.0,5.3,56.3,3.3
8652-YHIYU,California,San Jose,16,Fiber optic,Yes,One year,79.5,1264.2,No,0,5040,,-0.518,52.8,-6.9,71.9,2.4,0.4,22.9,5.3,-0.3,29.4,46.7,2.7,1.1,46.8,28.3,-4.9,-13.2,73.7,0.4
5278-PNYOX,California,San Jose,49,Fiber optic,Yes,Two year,100.65,4917.75,No,0,5499,,0.889,85.2,5.0,90.5,1.0,-0.2,91.5,8.9,1.8,24.2,86.3,-4.9,-0.1,19.3,2.2,3.2,7.8,70.1,5.6
3486-HOOGQ,California,San Jose,70,DSL,Yes,Two year,79.7,5743.3,No,0,4848,,0.434,72.2,10.4,95.1,2.7,1.2,87.2,6.8,1.5,8.7,71.3,2.8,-0.7,14.9,9.5,2.4,10.5,79.6,5.2
5061-PBXFW,California,San Jose,32,DSL,Yes,Month-to-month,61.4,1864.65,No,0,2649,,-2.767,76.4,4.3,68.5,0.1,0.9,73.2,5.5,0.7,20.9,99.7,4.0,1.4,64.0,30.5,-5.1,-15.8,74.2,0.7
8630-FJLIB,California,San Jose,18,Fiber optic,No,Month-to-month,69.8,1221.65,No,0,2421,,-0.723,76.8,-8.3,82.9,0.8,0.3,71.0,2.9,1.7,22.5,60.8,2.6,-0.9,46.5,11.1,3.8,2.8,53.9,1.4
3891-NLXJB,California,San Jose,37,DSL,Yes,Two year,40.55,1390.85,No,0,4050,,1.372,84.3,-5.0,94.5,-0.4,-0.3,73.3,11.0,5.7,13.6,76.8,3.9,-0.5,24.1,13.5,29.7,-5.8,68.1,1.6
4749-OJKQU,California,San Jose,4,Fiber optic,No,Month-to-month,75.65,302.35,No,0,5396,,-1.945,50.5,-3.3,94.0,3.0,0.7,73.0,0.7,2.6,13.7,63.7,2.5,1.7,31.3,62.6,5.5,-1.0,66.7,2.4
0577-WHMEV,California,San Jose,16,Fiber optic,No,Month-to-month,90.7,1374.9,No,0,4839,,-0.179,78.2,9.0,68.0,2.3,-0.7,58.1,0.5,-0.4,9.5,88.7,1.1,1.6,57.4,14.4,10.3,-3.1,72.0,3.3
5453-AXEPF,California,San Jose,17,Fiber optic,No,Month-to-month,80.5,1336.9,No,0,3591,,1.206,64.5,7.6,78.4,0.5,-0.8,58.1,8.6,4.9,24.9,96.2,-1.9,-2.2,23.7,14.0,16.2,-2.6,75.9,6.9
3639-XJHKQ,California,San Jose,19,DSL,No,Month-to-month,60.6,1297.8,No,0,2463,,-0.973,,3.8,71.3,-0.2,2.4,61.2,8.3,3.4,15.8,42.0,3.4,0.3,44.3,26.1,2.7,-5.3,80.8,0.0
3716-LRGXK,California,San Jose,60,Fiber optic,No,Two year,101.15,6067.4,No,0,5301,,0.449,80.8,-6.5,90.3,1.7,-1.1,80.4,5.6,2.9,12.9,98.6,1.9,-1.0,45.0,14.4,-9.5,-7.9,78.9,0.8
2263-SFSQZ,California,San Jose,51,No,No internet service,Two year,24.95,1222.25,No,0,5461,,-0.839,58.9,-4.6,74.4,2.1,0.7,51.6,7.2,3.7,4.0,66.8,4.8,2.4,38.5,23.1,3.3,6.6,43.2,2.6
9950-MTGYX,California,San Jose,28,No,No internet service,Two year,20.3,487.95,No,0,2948,,1.735,92.3,-8.8,90.3,-2.1,0.1,66.3,9.3,5.5,18.5,43.0,0.8,0.8,6.9,35.8,4.8,10.5,78.5,0.0
3397-AVTKU,California,Mount Hamilton,43,DSL,No,Two year,60.0,2548.55,No,0,4614,,0.244,101.5,1.4,82.4,0.7,1.0,65.7,4.2,1.9,18.8,76.4,3.0,-1.8,25.8,17.8,-1.8,13.6,88.5,0.5
4825-FUREZ,California,San Jose,42,No,No internet service,Two year,20.25,835.5,No,0,5940,,0.359,72.6,-12.4,81.7,1.7,0.4,79.8,10.8,0.8,24.7,60.8,3.3,0.3,21.3,34.9,-9.1,-14.4,74.1,7.7
2672-OJQZP,California,Stockton,1,DSL,No,Month-to-month,44.75,44.75,No,0,4118,,0.873,84.6,13.5,84.8,3.4,1.5,74.6,6.8,4.0,21.3,99.3,2.5,2.2,24.7,13.6,-6.6,14.7,64.8,5.3
3134-DSHVC,California,Stockton,63,Fiber optic,No,Two year,98.0,6218.45,No,0,5989,,1.087,74.0,15.7,94.9,-1.1,0.2,120.6,11.2,1.9,23.9,87.3,1.2,1.2,27.8,43.8,3.7,-9.8,61.7,3.3
7821-DPRQE,California,Stockton,68,Fiber optic,Yes,Month-to-month,107.7,7320.9,No,0,5015,,-0.639,70.9,0.9,68.0,3.0,1.4,63.8,1.1,2.6,7.9,87.9,4.2,0.7,27.5,50.1,2.0,-0.9,82.8,1.6
2001-EWBQU,California,Stockton,60,Fiber optic,No,Two year,104.7,6333.8,No,0,6186,,-0.159,54.4,-9.3,78.1,-0.3,1.1,81.5,8.3,0.8,0.5,92.9,4.0,1.4,25.5,37.4,1.5,25.5,76.2,0.0
1608-GMEWB,California,Stockton,45,Fiber optic,No,Month-to-month,93.9,4200.25,No,0,3960,,0.391,75.4,5.5,69.7,-1.0,1.3,50.2,11.1,4.3,3.9,70.0,4.3,1.6,29.1,31.4,-0.4,-12.1,65.3,4.4
6695-AMZUF,California,Stockton,70,DSL,Yes,Two year,86.45,5950.2,No,0,5950,,0.02,73.9,14.8,82.6,-0.6,0.3,80.1,9.4,1.4,12.8,78.9,7.4,3.1,10.9,32.9,5.9,2.3,74.1,4.6
8410-BGQXN,California,Angels Camp,4,No,No internet service,Month-to-month,19.4,93.4,No,0,4402,,-2.352,82.2,-1.5,68.9,3.8,1.2,46.3,7.8,0.9,3.6,77.9,2.3,1.5,36.4,32.0,-0.0,-17.7,67.3,0.0
1619-YWUBB,California,Avery,68,No,No internet service,Two year,24.95,1614.9,No,0,6146,,0.455,54.2,11.3,92.8,1.2,-0.1,73.7,11.3,2.4,15.0,81.3,3.2,2.3,30.3,22.4,7.6,-1.8,66.8,3.7
7611-YKYTC,California,Burson,22,Fiber optic,No,Month-to-month,75.0,1573.95,No,0,4040,,-1.624,61.2,-6.2,73.7,1.9,0.8,85.9,6.6,-0.6,15.9,51.2,3.8,0.9,39.0,77.0,1.3,-14.3,72.5,0.0
0365-GXEZS,California,Copperopolis,18,Fiber optic,Yes,Month-to-month,78.2,1468.75,No,0,2831,,1.326,95.9,-0.6,81.1,1.2,0.1,74.2,13.5,5.0,22.4,106.4,1.7,-0.7,13.6,18.8,12.2,-19.1,74.3,4.7
0082-OQIQY,California,Farmington,29,Fiber optic,Yes,Month-to-month,94.2,2607.6,No,0,4561,,0.06,70.7,1.4,78.0,1.3,-1.3,50.1,6.6,4.7,-1.5,75.6,4.1,0.5,22.7,10.4,-12.4,7.6,63.1,0.0
3606-SBKRY,California,Linden,31,DSL,No,One year,50.05,1523.4,No,0,4529,,-0.796,66.9,-14.0,94.3,2.0,0.4,46.4,8.8,1.9,30.9,57.1,3.6,1.4,14.8,1.8,2.2,-0.8,67.8,4.9
0667-NSRGI,California,Lodi,48,DSL,Yes,One year,69.55,3435.6,No,0,2478,,-0.394,61.2,16.5,63.0,1.1,1.0,70.5,7.5,1.1,16.5,102.9,0.5,2.0,21.6,16.2,-4.0,-8.8,92.6,4.7
6893-ODYYE,California,Mokelumne Hill,50,Fiber optic,Yes,One year,90.1,4549.45,No,0,6435,,-1.493,54.0,-1.5,68.0,0.6,-0.4,61.7,13.0,1.3,13.1,34.8,2.6,1.5,13.7,13.0,11.7,8.8,61.0,7.4
8242-JSVBO,California,Mountain Ranch,7,DSL,No,Month-to-month,44.65,322.5,No,0,4300,,-1.378,43.9,4.0,75.1,4.9,-0.1,61.9,6.9,1.0,10.3,55.3,4.9,0.9,32.7,39.5,6.5,2.1,74.6,4.5
9541-ZPSEA,California,San Andreas,68,Fiber optic,No,Two year,80.35,5375.15,No,0,5954,,1.456,73.6,2.6,79.7,2.6,0.7,60.5,5.2,3.3,16.4,74.9,-0.5,-1.1,27.5,-14.7,8.8,8.1,79.2,7.7
2665-NPTGL,California,Sheep Ranch,26,Fiber optic,No,Month-to-month,98.1,2510.7,No,0,3114,,1.876,71.6,-3.8,92.7,2.7,0.8,116.5,12.0,3.1,27.0,100.8,-1.6,0.6,11.2,-20.6,6.2,15.1,65.0,0.0
1139-WUOAH,California,Vallecito,57,DSL,Yes,Two year,53.35,3090.05,No,0,5461,,1.188,81.1,15.1,84.4,-0.3,-0.5,102.6,6.1,1.8,10.8,76.8,0.7,0.2,-3.9,15.5,-11.7,12.4,65.6,0.0
4693-VWVBO,California,Valley Springs,3,No,No internet service,Month-to-month,19.55,61.05,No,0,3889,,-0.465,61.3,-7.4,80.9,0.5,0.5,69.3,10.2,4.1,15.8,60.9,-0.3,1.4,41.6,-2.0,-8.9,-0.0,63.5,2.5
6937-GCDGQ,California,West Point,19,DSL,No,One year,48.95,955.6,No,0,2394,,-0.441,65.2,3.0,79.7,0.9,0.3,43.1,10.3,2.0,24.3,88.7,1.2,1.5,33.6,28.8,-3.4,4.9,60.1,0.0
0988-JRWWP,California,Wilseyville,3,DSL,No,Month-to-month,54.2,140.4,No,0,3167,,-1.274,61.0,1.3,74.1,3.9,1.5,86.8,3.5,4.9,13.0,79.2,7.8,3.3,24.6,60.7,0.7,-0.5,89.3,9.8
5075-JSDKI,California,Woodbridge,59,No,No internet service,Two year,24.45,1493.1,No,0,6196,,2.366,85.5,8.9,76.8,-0.2,-0.8,105.8,7.6,4.1,24.1,85.3,-0.8,1.0,6.6,9.7,6.3,7.9,66.8,6.1
8644-XYTSV,California,Ballico,42,DSL,No,Month-to-month,40.15,1626.05,No,0,4348,,-0.271,65.5,-4.5,80.9,0.6,0.0,70.3,8.1,1.8,4.3,76.8,3.5,1.9,41.1,36.5,12.7,-6.0,71.9,0.0
3873-WOSBC,California,Catheys Valley,67,No,No internet service,Two year,25.6,1784.9,No,0,4879,,2.476,73.9,7.6,72.5,0.3,0.6,107.6,8.3,3.5,26.6,72.6,-1.5,-0.7,22.3,12.3,5.0,5.3,61.2,0.0
7465-ZZRVX,California,Ceres,1,Fiber optic,No,Month-to-month,70.35,70.35,No,0,2722,,0.91,79.2,-2.4,77.2,-0.4,-0.7,69.2,6.1,2.5,19.6,77.0,3.0,-1.3,33.1,-20.3,23.2,-3.2,76.6,2.0
7975-JMZNT,California,Columbia,66,DSL,Yes,Two year,91.7,6075.9,No,0,5453,,-1.053,80.4,4.5,80.9,-0.2,0.2,47.7,4.3,1.8,11.5,66.9,2.8,0.7,15.9,-9.5,-11.4,-3.6,65.1,1.9
7251-XFOIL,California,Coulterville,61,Fiber optic,No,Month-to-month,89.2,5500.6,No,0,5536,,-0.578,71.7,4.1,89.8,1.9,0.5,69.0,9.6,2.6,18.4,50.4,4.7,1.0,38.3,34.3,5.7,5.0,80.9,0.0
4116-IQRFR,California,Cressey,4,No,No internet service,One year,24.1,73.1,No,0,4463,,-0.772,61.8,-0.6,100.7,1.0,1.6,40.2,0.8,0.3,4.9,43.4,2.4,0.3,20.1,40.1,-1.6,8.2,61.1,2.4
8259-DZLIZ,California,Delhi,64,DSL,No,One year,53.85,3399.85,No,0,4954,,0.217,73.0,-1.6,76.8,1.2,-0.7,54.4,5.3,1.0,27.9,69.8,1.2,1.4,10.9,28.3,-0.0,5.2,91.4,2.7
0442-ZXKVS,California,Denair,54,Fiber optic,Yes,One year,115.6,6431.05,No,0,4337,,0.246,50.0,17.2,72.6,-3.1,-0.3,81.1,18.0,3.9,35.6,93.3,1.9,0.8,27.4,25.0,2.1,14.2,65.0,8.0
7853-WNZSY,California,El Nido,1,No,No internet service,Month-to-month,19.75,19.75,No,0,5809,,2.409,84.6,-0.6,95.1,-1.6,0.1,91.8,19.7,4.7,16.4,99.5,0.3,-1.6,23.2,-10.2,3.1,0.3,75.8,3.2
3120-FAZKD,California,El Portal,54,No,No internet service,Two year,24.05,1230.9,No,0,4039,,-0.605,65.2,-10.8,96.5,1.6,1.0,44.1,11.9,-0.3,21.5,61.3,3.5,2.9,32.3,33.7,2.0,10.4,76.1,5.2
8606-OEGQZ,California,Escalon,18,No,No internet service,Two year,25.3,454.65,No,0,3416,,0.354,64.0,2.2,97.0,-1.3,0.3,66.6,8.7,3.6,14.6,118.6,0.6,1.2,28.2,34.7,-3.1,13.5,82.5,3.9
0225-ZORZP,California,Groveland,3,Fiber optic,No,Month-to-month,84.3,235.05,No,0,5828,,0.198,65.3,0.5,70.7,-1.2,0.1,50.6,11.3,4.0,6.6,58.9,0.3,0.8,14.0,11.3,4.2,-11.1,54.6,3.6
9489-JMTTN,California,Hickman,72,DSL,Yes,Two year,89.75,6595.9,No,0,5096,,0.617,71.7,11.2,81.3,1.0,0.2,67.2,7.4,3.3,25.3,87.5,-1.2,1.9,2.3,2.1,6.9,-7.0,60.9,0.0
0575-CUQOV,California,Hilmar,60,Fiber optic,No,One year,97.95,5867.0,No,0,6150,,0.366,87.2,7.3,90.2,2.2,-1.0,63.7,-2.2,0.1,13.7,68.7,0.8,-0.4,32.6,-5.9,4.1,-3.0,67.6,0.0
0967-BMLBD,California,Hornitos,11,No,No internet service,One year,20.0,196.35,No,0,5837,,-1.073,80.6,-1.0,85.2,0.6,0.6,78.8,4.0,-0.2,16.4,87.4,-0.3,0.6,37.0,6.6,-5.8,2.7,85.5,3.1
2830-LEWOA,California,Jamestown,61,Fiber optic,Yes,One year,103.9,6449.15,No,0,4079,,0.454,64.6,6.5,88.0,0.6,1.3,71.4,6.8,2.7,29.2,75.9,-0.8,0.1,20.9,10.2,14.3,-18.7,69.7,0.8
